duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
588,2018-11-09 19:01:35,2018-11-09 19:11:23,31275,New Hampshire Ave & 24th St NW,31200,Massachusetts Ave & Dupont Circle NW,W22217,Casual
921,2018-11-27 08:42:39,2018-11-27 08:58:01,31651,11th & Park Rd NW,31227,13th St & New York Ave NW,W21349,Member
320,2018-11-13 13:17:19,2018-11-13 13:22:39,31639,2nd & G St NE,31614,11th & H St NE,W00249,Member
143,2018-11-21 12:12:43,2018-11-21 12:15:06,31269,3rd St & Pennsylvania Ave SE,31618,4th & East Capitol St NE,W20247,Member
374,2018-11-04 14:55:08,2018-11-04 15:01:23,31653,7th & K St NW,31109,7th & T St NW,W00594,Member
355,2018-11-19 13:54:05,2018-11-19 14:00:00,31253,19th & K St NW,31129,15th St & Pennsylvania Ave NW/Pershing Park,W20326,Member
1354,2018-11-12 15:07:37,2018-11-12 15:30:11,31246,M St & Pennsylvania Ave NW,31600,5th & K St NW,W23388,Member
508,2018-11-13 09:19:37,2018-11-13 09:28:06,32003,Montgomery Ave & Waverly St ,32053,Medical Center Metro ,W21918,Member
181,2018-11-19 07:41:06,2018-11-19 07:44:07,32008,Cordell & Norfolk Ave,32048,Bethesda Metro,W20428,Member
203,2018-11-21 10:07:31,2018-11-21 10:10:55,31603,1st & M St NE,31645,6th & K St NE,W01105,Member
535,2018-11-27 23:13:30,2018-11-27 23:22:26,31286,11th & O St NW,31506,1st & Rhode Island Ave NW,W00406,Member
861,2018-11-01 17:36:02,2018-11-01 17:50:23,31919,Carlin Springs Rd & N Thomas St,31059,S Four Mile Run & Walter Reed Dr,W00275,Member
95,2018-11-28 20:59:19,2018-11-28 21:00:54,31124,14th & Irving St NW,31123,14th & Girard St NW,W22931,Member
2131,2018-12-01 01:23:15,2018-12-01 01:58:47,31321,15th St & Constitution Ave NW,31321,15th St & Constitution Ave NW,W23969,Casual
740,2018-11-08 17:50:30,2018-11-08 18:02:50,31606,Potomac & Pennsylvania Ave SE,31269,3rd St & Pennsylvania Ave SE,W23636,Member
634,2018-11-23 18:03:27,2018-11-23 18:14:01,31103,16th & Harvard St NW,31201,15th & P St NW,W22543,Member
909,2018-11-13 17:49:51,2018-11-13 18:05:01,31298,15th & M St NW,31651,11th & Park Rd NW,W23656,Member
742,2018-11-16 11:32:52,2018-11-16 11:45:15,31249,Jefferson Memorial,31222,New York Ave & 15th St NW,W23530,Member
452,2018-11-05 18:03:45,2018-11-05 18:11:17,31213,17th & K St NW,31205,21st & I St NW,W21984,Member
591,2018-11-27 08:53:49,2018-11-27 09:03:41,31120,10th & Florida Ave NW,31299,Connecticut Ave & R St NW,W00451,Member
193,2018-11-06 12:56:36,2018-11-06 12:59:49,31117,15th & Euclid St  NW,31122,16th & Irving St NW,W20531,Member
593,2018-11-25 14:22:50,2018-11-25 14:32:44,31288,4th St & Madison Dr NW,31623,Columbus Circle / Union Station,E00113,Member
461,2018-11-04 15:33:30,2018-11-04 15:41:12,31647,7th St & Massachusetts Ave NE,31612,D St & Maryland Ave NE,W21391,Member
1351,2018-11-28 20:01:36,2018-11-28 20:24:07,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31070,Arlington Blvd & Fillmore St,W23974,Member
1467,2018-11-27 19:18:36,2018-11-27 19:43:03,31506,1st & Rhode Island Ave NW,31510,18th St & Rhode Island Ave NE,E00037,Member
1355,2018-11-09 07:09:58,2018-11-09 07:32:33,31807,Pleasant St & MLK Ave SE,31244,4th & E St SW,W21263,Member
374,2018-11-07 16:16:57,2018-11-07 16:23:12,31609,Maine Ave & 7th St SW,31628,1st & K St SE,W20212,Member
246,2018-11-28 16:57:57,2018-11-28 17:02:03,31278,18th & R St NW,31202,14th & R St NW,W21955,Member
946,2018-11-01 11:03:25,2018-11-01 11:19:11,31223,Convention Center / 7th & M St NW,31401,14th St & Spring Rd NW,W20194,Member
295,2018-12-03 09:19:43,2018-12-03 09:24:38,31283,14th & L St NW,31233,17th & K St NW / Farragut Square,W22629,Member
467,2018-11-01 06:27:31,2018-11-01 06:35:18,31102,11th & Kenyon St NW,31229,New Hampshire Ave & T St NW,W21304,Member
3576,2018-11-03 14:53:29,2018-11-03 15:53:05,31321,15th St & Constitution Ave NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W23724,Member
348,2018-11-01 08:38:38,2018-11-01 08:44:26,31310,Connecticut & Nebraska Ave NW,31300,Van Ness Metro / UDC,W01363,Member
520,2018-11-12 16:36:18,2018-11-12 16:44:59,31120,10th & Florida Ave NW,31238,14th & G St NW,W23165,Member
544,2018-11-23 10:39:45,2018-11-23 10:48:49,31614,11th & H St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W23732,Member
583,2018-11-04 08:58:06,2018-11-04 09:07:50,31092,Lee Hwy & N Monroe St,31035,N Quincy St & Glebe Rd,W01080,Member
397,2018-11-06 18:46:22,2018-11-06 18:52:59,31234,20th & O St NW / Dupont South,31246,M St & Pennsylvania Ave NW,W20242,Member
809,2018-11-01 17:17:46,2018-11-01 17:31:16,31637,North Capitol St & G Pl NE,31625,3rd & G St SE,W23321,Member
137,2018-11-13 14:23:14,2018-11-13 14:25:32,31020,Wilson Blvd & Franklin Rd,31021,Clarendon Blvd & N Fillmore St,W20277,Member
390,2018-11-30 23:15:08,2018-11-30 23:21:38,31221,18th & M St NW,31203,14th & Rhode Island Ave NW,W21477,Member
477,2018-11-27 15:41:02,2018-11-27 15:49:00,31241,Thomas Circle,31110,20th St & Florida Ave NW,W20052,Member
856,2018-11-16 13:59:30,2018-11-16 14:13:46,31269,3rd St & Pennsylvania Ave SE,31321,15th St & Constitution Ave NW,W20177,Member
3453,2018-11-04 12:11:04,2018-11-04 13:08:37,31225,C & O Canal & Wisconsin Ave NW,31232,8th & F St NW / National Portrait Gallery,W22996,Member
263,2018-11-18 11:06:05,2018-11-18 11:10:28,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W23723,Member
6980,2018-11-04 19:59:31,2018-11-04 21:55:52,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W23362,Casual
455,2018-11-20 06:36:44,2018-11-20 06:44:19,31099,Madison & N Henry St,31085,Mount Vernon Ave & E Nelson Ave,W23194,Member
432,2018-11-13 10:07:40,2018-11-13 10:14:53,31635,Potomac Ave & 8th St SE,31650,1st & M St SE,W21167,Member
453,2018-11-14 18:22:22,2018-11-14 18:29:55,31505,Eckington Pl & Q St NE,31109,7th & T St NW,W21344,Member
5177,2018-11-21 12:25:26,2018-11-21 13:51:44,31609,Maine Ave & 7th St SW,31609,Maine Ave & 7th St SW,W00218,Casual
325,2018-11-26 14:39:26,2018-11-26 14:44:52,31107,Lamont & Mt Pleasant NW,31104,Adams Mill & Columbia Rd NW,W22096,Member
344,2018-11-27 09:53:56,2018-11-27 09:59:40,31211,Kennedy Center,31292,22nd St & Constitution Ave NW,W22489,Member
293,2018-11-04 19:53:37,2018-11-04 19:58:30,32037,King Farm Blvd & Pleasant Dr,32038,King Farm Blvd & Piccard Dr,W20847,Member
1521,2018-11-19 19:11:36,2018-11-19 19:36:57,31224,19th & L St NW,31400,Georgia & New Hampshire Ave NW,W20082,Member
1000,2018-11-27 22:22:59,2018-11-27 22:39:39,31221,18th & M St NW,31649,14th & Newton St NW,W23525,Member
889,2018-11-30 17:28:36,2018-11-30 17:43:25,31624,North Capitol St & F St NW,31245,7th & R St NW / Shaw Library,W01450,Member
379,2018-11-17 20:10:13,2018-11-17 20:16:32,31214,17th & Corcoran St NW,31296,Columbia & Ontario Rd NW,E00117,Member
514,2018-11-08 08:16:38,2018-11-08 08:25:12,31296,Columbia & Ontario Rd NW,31267,17th St & Massachusetts Ave NW,W22488,Member
1995,2018-12-02 17:18:58,2018-12-02 17:52:14,31246,M St & Pennsylvania Ave NW,31228,8th & H St NW,W01419,Casual
1064,2018-11-21 16:12:46,2018-11-21 16:30:31,31114,18th St & Wyoming Ave NW,31227,13th St & New York Ave NW,W20534,Member
1519,2018-11-19 11:15:15,2018-11-19 11:40:35,31269,3rd St & Pennsylvania Ave SE,31269,3rd St & Pennsylvania Ave SE,W20163,Member
369,2018-12-02 11:52:15,2018-12-02 11:58:24,31918,Madison & Fairfax St,31046,Henry St & Pendleton St,W00642,Member
883,2018-11-20 17:15:20,2018-11-20 17:30:04,31277,17th & G St NW,31116,California St & Florida Ave NW,W23754,Member
613,2018-11-25 11:48:39,2018-11-25 11:58:53,31034,N Randolph St & Fairfax Dr,31921,Westover Library / Washington Blvd & N McKinley Rd,65005,Member
208,2018-12-03 18:39:55,2018-12-03 18:43:24,31602,Park Rd & Holmead Pl NW,31107,Lamont & Mt Pleasant NW,W21116,Member
410,2018-11-16 15:13:54,2018-11-16 15:20:45,31275,New Hampshire Ave & 24th St NW,31312,Wisconsin Ave & O St NW,W01419,Member
515,2018-12-02 12:33:56,2018-12-02 12:42:32,31201,15th & P St NW,31119,14th & Belmont St NW,W21478,Member
330,2018-11-27 11:09:34,2018-11-27 11:15:05,31602,Park Rd & Holmead Pl NW,31101,14th & V St NW,W23142,Member
991,2018-11-19 13:46:28,2018-11-19 14:02:59,31405,Georgia Ave & Emerson St NW,31280,11th & S St NW,W20444,Member
380,2018-11-19 20:14:58,2018-11-19 20:21:19,32048,Bethesda Metro,32027,Battery Ln & Trolley Trail,W00791,Member
510,2018-11-27 17:28:12,2018-11-27 17:36:42,31234,20th & O St NW / Dupont South,31125,15th & W St NW,W20534,Member
11094,2018-11-10 15:45:21,2018-11-10 18:50:16,31232,8th & F St NW / National Portrait Gallery,31321,15th St & Constitution Ave NW,W00835,Casual
289,2018-11-08 06:42:50,2018-11-08 06:47:40,31522,2nd St & Seaton Pl NE,31603,1st & M St NE,W00135,Member
268,2018-11-07 23:11:20,2018-11-07 23:15:49,31107,Lamont & Mt Pleasant NW,31105,14th & Harvard St NW,W20183,Member
578,2018-11-05 07:48:56,2018-11-05 07:58:34,31267,17th St & Massachusetts Ave NW,31216,14th St & New York Ave NW,W23459,Member
476,2018-12-03 06:56:48,2018-12-03 07:04:45,31218,L'Enfant Plaza / 7th & C St SW,31284,18th & C St NW,W23621,Member
561,2018-11-12 13:23:21,2018-11-12 13:32:43,31624,North Capitol St & F St NW,31622,13th & D St NE,W01393,Member
134,2018-11-07 15:59:54,2018-11-07 16:02:08,31223,Convention Center / 7th & M St NW,31600,5th & K St NW,W21813,Member
564,2018-11-15 00:06:25,2018-11-15 00:15:50,31128,23rd & M St NW,31233,17th & K St NW / Farragut Square,W23144,Member
332,2018-11-04 13:47:14,2018-11-04 13:52:47,31103,16th & Harvard St NW,31121,Calvert St & Woodley Pl NW,W00140,Member
526,2018-12-03 19:37:11,2018-12-03 19:45:58,31281,8th & O St NW,31118,3rd & Elm St NW,W21095,Member
1264,2018-11-02 08:41:29,2018-11-02 09:02:34,31247,Jefferson Dr & 14th St SW,31271,Constitution Ave & 2nd St NW/DOL,W23824,Member
690,2018-11-01 08:48:02,2018-11-01 08:59:33,31102,11th & Kenyon St NW,31298,15th & M St NW,W22234,Member
428,2018-11-13 08:56:05,2018-11-13 09:03:13,31603,1st & M St NE,31508,Gallaudet / 8th St & Florida Ave NE,W22086,Member
136,2018-11-07 17:54:18,2018-11-07 17:56:35,31253,19th & K St NW,31213,17th & K St NW,W23099,Member
4312,2018-11-03 14:16:57,2018-11-03 15:28:49,31924,Wilson Blvd & N Troy St,31097,Saint Asaph & Madison St,W23274,Member
592,2018-11-26 07:55:59,2018-11-26 08:05:51,31101,14th & V St NW,31255,24th & N St NW,W21408,Member
543,2018-12-03 20:13:59,2018-12-03 20:23:02,31271,Constitution Ave & 2nd St NW/DOL,31600,5th & K St NW,W01224,Member
810,2018-11-14 17:13:28,2018-11-14 17:26:59,31225,C & O Canal & Wisconsin Ave NW,31110,20th St & Florida Ave NW,W22398,Member
676,2018-11-26 12:26:16,2018-11-26 12:37:32,31231,14th & D St NW / Ronald Reagan Building,31101,14th & V St NW,W23381,Member
543,2018-11-11 12:52:53,2018-11-11 13:01:57,31247,Jefferson Dr & 14th St SW,31244,4th & E St SW,W23141,Member
1385,2018-11-20 15:49:31,2018-11-20 16:12:36,31265,5th St & Massachusetts Ave NW,31211,Kennedy Center,W21862,Member
299,2018-11-23 13:05:14,2018-11-23 13:10:13,31214,17th & Corcoran St NW,31298,15th & M St NW,W23676,Member
2986,2018-11-10 11:26:05,2018-11-10 12:15:52,31127,22nd & H St NW,31106,Calvert & Biltmore St NW,W23720,Member
1371,2018-11-04 14:23:02,2018-11-04 14:45:54,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31129,15th St & Pennsylvania Ave NW/Pershing Park,W01460,Member
329,2018-11-01 12:35:58,2018-11-01 12:41:27,31272,Washington & Independence Ave SW/HHS,31271,Constitution Ave & 2nd St NW/DOL,W20754,Member
1555,2018-11-08 12:22:12,2018-11-08 12:48:07,31212,21st & M St NW,31108,4th & M St SW,W22303,Casual
783,2018-11-05 20:50:08,2018-11-05 21:03:11,31624,North Capitol St & F St NW,31506,1st & Rhode Island Ave NW,W22168,Member
496,2018-11-01 14:39:06,2018-11-01 14:47:22,31600,5th & K St NW,31624,North Capitol St & F St NW,23750,Member
2108,2018-11-17 14:25:46,2018-11-17 15:00:54,31007,Crystal City Metro / 18th & Bell St,31245,7th & R St NW / Shaw Library,W20541,Member
897,2018-11-08 08:47:30,2018-11-08 09:02:27,31105,14th & Harvard St NW,31238,14th & G St NW,W20513,Member
1020,2018-11-09 20:53:09,2018-11-09 21:10:10,31228,8th & H St NW,31631,8th & F St NE,W22570,Member
724,2018-11-26 17:10:51,2018-11-26 17:22:55,31217,USDA / 12th & C St SW,31623,Columbus Circle / Union Station,W21404,Member
1589,2018-11-12 07:26:58,2018-11-12 07:53:27,31401,14th St & Spring Rd NW,31637,North Capitol St & G Pl NE,W21382,Member
368,2018-11-10 14:00:27,2018-11-10 14:06:35,31267,17th St & Massachusetts Ave NW,31202,14th & R St NW,W01285,Casual
1276,2018-12-02 11:32:05,2018-12-02 11:53:22,31107,Lamont & Mt Pleasant NW,31282,16th & R St NW,W22680,Member
1621,2018-11-23 16:04:56,2018-11-23 16:31:57,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31218,L'Enfant Plaza / 7th & C St SW,W23901,Casual
403,2018-11-12 15:14:41,2018-11-12 15:21:25,31266,11th & M St NW,31228,8th & H St NW,W21712,Member
682,2018-11-16 15:57:31,2018-11-16 16:08:53,31512,Neal St & Trinidad Ave NE,31627,3rd & M St NE,W23514,Member
198,2018-11-26 16:48:24,2018-11-26 16:51:42,31244,4th & E St SW,31108,4th & M St SW,W22293,Member
1162,2018-11-03 15:53:38,2018-11-03 16:13:00,31229,New Hampshire Ave & T St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W01329,Member
441,2018-11-26 17:42:08,2018-11-26 17:49:30,31285,22nd & P ST NW,31275,New Hampshire Ave & 24th St NW,W22932,Member
535,2018-11-12 12:22:14,2018-11-12 12:31:09,31503,Florida Ave & R St NW,31263,10th & K St NW,W23373,Member
1160,2018-11-12 11:35:18,2018-11-12 11:54:38,31230,Metro Center / 12th & G St NW,31271,Constitution Ave & 2nd St NW/DOL,W20819,Member
442,2018-11-19 21:09:19,2018-11-19 21:16:42,31111,10th & U St NW,31117,15th & Euclid St  NW,W01225,Member
621,2018-11-09 22:24:54,2018-11-09 22:35:15,31019,Wilson Blvd & N Edgewood St,31080,Lee Hwy & N Scott St,W20821,Member
191,2018-11-16 18:15:45,2018-11-16 18:18:56,31201,15th & P St NW,31214,17th & Corcoran St NW,W23337,Member
334,2018-11-30 08:21:20,2018-11-30 08:26:55,31247,Jefferson Dr & 14th St SW,31284,18th & C St NW,W23527,Member
307,2018-12-02 18:54:08,2018-12-02 18:59:16,31625,3rd & G St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01110,Member
482,2018-11-19 15:18:43,2018-11-19 15:26:45,31908,Radford & Osage St,31072,31st & Woodrow St S,W23389,Member
265,2018-11-02 17:38:53,2018-11-02 17:43:18,31202,14th & R St NW,31101,14th & V St NW,23755,Member
338,2018-12-03 19:28:06,2018-12-03 19:33:45,31017,Wilson Blvd & N Uhle St,31080,Lee Hwy & N Scott St,W22595,Member
214,2018-11-12 06:24:42,2018-11-12 06:28:17,31124,14th & Irving St NW,31117,15th & Euclid St  NW,W01232,Member
337,2018-11-21 15:13:16,2018-11-21 15:18:54,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W20364,Member
615,2018-11-01 08:49:15,2018-11-01 08:59:30,31263,10th & K St NW,31271,Constitution Ave & 2nd St NW/DOL,W23141,Member
831,2018-11-02 08:26:56,2018-11-02 08:40:47,31304,36th & Calvert St NW / Glover Park,31293,31st & Water St NW,W00927,Casual
865,2018-11-13 08:11:19,2018-11-13 08:25:44,31281,8th & O St NW,31242,18th St & Pennsylvania Ave NW,W23714,Member
3463,2018-11-04 12:11:07,2018-11-04 13:08:50,31647,7th St & Massachusetts Ave NE,31292,22nd St & Constitution Ave NW,W00079,Member
292,2018-11-19 19:48:17,2018-11-19 19:53:09,31256,10th & E St NW,31604,3rd & H St NW,W21313,Member
4134,2018-11-25 15:45:08,2018-11-25 16:54:02,31258,Lincoln Memorial,31288,4th St & Madison Dr NW,W00400,Casual
1505,2018-11-26 16:47:43,2018-11-26 17:12:49,31610,Eastern Market / 7th & North Carolina Ave SE,31120,10th & Florida Ave NW,W22894,Member
619,2018-11-27 16:42:00,2018-11-27 16:52:19,31228,8th & H St NW,31506,1st & Rhode Island Ave NW,E00069,Member
584,2018-11-01 09:24:25,2018-11-01 09:34:10,31278,18th & R St NW,31250,20th & L St NW,W20545,Member
664,2018-11-02 15:25:07,2018-11-02 15:36:11,31283,14th & L St NW,31229,New Hampshire Ave & T St NW,W23513,Member
686,2018-11-07 10:11:33,2018-11-07 10:23:00,31606,Potomac & Pennsylvania Ave SE,31244,4th & E St SW,W01352,Member
550,2018-11-17 10:06:23,2018-11-17 10:15:34,31021,Clarendon Blvd & N Fillmore St,31070,Arlington Blvd & Fillmore St,W23141,Member
389,2018-11-07 20:29:48,2018-11-07 20:36:18,31286,11th & O St NW,31265,5th St & Massachusetts Ave NW,W00324,Member
198,2018-11-12 17:09:08,2018-11-12 17:12:27,31645,6th & K St NE,31627,3rd & M St NE,W00789,Member
1192,2018-11-04 13:36:42,2018-11-04 13:56:35,31280,11th & S St NW,31406,14th & Upshur St NW,W00392,Member
832,2018-11-02 08:10:26,2018-11-02 08:24:19,31519,1st & O St NW,31298,15th & M St NW,W23316,Member
422,2018-11-03 13:43:03,2018-11-03 13:50:05,31295,Potomac & M St NW,31246,M St & Pennsylvania Ave NW,W00330,Member
333,2018-11-25 13:43:50,2018-11-25 13:49:23,31281,8th & O St NW,31118,3rd & Elm St NW,W20752,Member
1688,2018-11-25 17:56:24,2018-11-25 18:24:32,31647,7th St & Massachusetts Ave NE,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W21962,Casual
634,2018-11-02 14:00:56,2018-11-02 14:11:31,31087,Monroe Ave & Leslie Ave,31046,Henry St & Pendleton St,W22902,Member
93,2018-11-11 18:18:03,2018-11-11 18:19:37,31125,15th & W St NW,31101,14th & V St NW,W23718,Member
321,2018-12-02 16:39:28,2018-12-02 16:44:50,31615,6th & H St NE,31623,Columbus Circle / Union Station,W24001,Member
483,2018-11-21 18:47:20,2018-11-21 18:55:24,31230,Metro Center / 12th & G St NW,31265,5th St & Massachusetts Ave NW,W01463,Member
209,2018-11-29 14:43:40,2018-11-29 14:47:09,31098,King St Metro North / Cameron St,31045,Commerce St & Fayette St,W20088,Member
1048,2018-12-01 15:47:14,2018-12-01 16:04:43,31615,6th & H St NE,31266,11th & M St NW,W00354,Member
380,2018-11-07 18:06:05,2018-11-07 18:12:25,32079,Executive Blvd & E Jefferson St,32075,White Flint Metro,W23464,Member
1261,2018-11-02 10:31:44,2018-11-02 10:52:45,31292,22nd St & Constitution Ave NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W21175,Casual
424,2018-11-29 09:27:06,2018-11-29 09:34:11,31200,Massachusetts Ave & Dupont Circle NW,31203,14th & Rhode Island Ave NW,W22859,Member
182,2018-11-25 19:59:23,2018-11-25 20:02:26,31283,14th & L St NW,31203,14th & Rhode Island Ave NW,W01363,Member
480,2018-11-19 17:08:50,2018-11-19 17:16:51,31619,Lincoln Park / 13th & East Capitol St NE ,31615,6th & H St NE,W20134,Member
923,2018-12-01 16:54:24,2018-12-01 17:09:47,31506,1st & Rhode Island Ave NW,31114,18th St & Wyoming Ave NW,E00087,Member
484,2018-11-05 08:10:59,2018-11-05 08:19:04,31280,11th & S St NW,31212,21st & M St NW,W23626,Member
262,2018-11-27 14:42:48,2018-11-27 14:47:10,32034,Ripley & Bonifant St,32001,Fenton St & New York Ave ,W20446,Member
1247,2018-12-03 17:30:11,2018-12-03 17:50:59,31235,19th St & Constitution Ave NW,31077,Iwo Jima Memorial/N Meade & 14th St N,W23430,Member
1087,2018-11-12 07:46:20,2018-11-12 08:04:28,31406,14th & Upshur St NW,31250,20th & L St NW,W22672,Member
645,2018-12-04 06:59:21,2018-12-04 07:10:06,31237,25th St & Pennsylvania Ave NW,31201,15th & P St NW,W23106,Member
2250,2018-11-19 17:58:36,2018-11-19 18:36:07,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31636,New Jersey Ave & N St NW/Dunbar HS,W00138,Member
4480,2018-11-18 09:24:23,2018-11-18 10:39:03,31239,Rhode Island & Connecticut Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W20066,Member
1776,2018-11-04 16:56:07,2018-11-04 17:25:43,31290,17th St & Independence Ave SW,31106,Calvert & Biltmore St NW,W00083,Member
280,2018-11-17 09:53:07,2018-11-17 09:57:48,31233,17th & K St NW / Farragut Square,31203,14th & Rhode Island Ave NW,W22281,Member
284,2018-11-10 19:02:59,2018-11-10 19:07:44,31623,Columbus Circle / Union Station,31618,4th & East Capitol St NE,E00108,Member
1355,2018-12-02 16:01:29,2018-12-02 16:24:04,31124,14th & Irving St NW,31125,15th & W St NW,W01139,Member
837,2018-11-12 16:20:36,2018-11-12 16:34:34,31650,1st & M St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W20858,Member
1036,2018-11-04 09:11:22,2018-11-04 09:28:39,31228,8th & H St NW,31611,13th & H St NE,W20899,Member
294,2018-11-05 11:40:52,2018-11-05 11:45:47,31233,17th & K St NW / Farragut Square,31267,17th St & Massachusetts Ave NW,W20174,Member
517,2018-11-03 12:45:06,2018-11-03 12:53:44,31631,8th & F St NE,31517,Union Market/6th St & Neal Pl NE,W22357,Member
1644,2018-11-19 08:05:47,2018-11-19 08:33:11,31607,13th & E St SE,31292,22nd St & Constitution Ave NW,W00205,Member
773,2018-11-03 10:18:52,2018-11-03 10:31:45,31214,17th & Corcoran St NW,31312,Wisconsin Ave & O St NW,W20305,Member
245,2018-11-25 11:19:26,2018-11-25 11:23:31,31302,Wisconsin Ave & Newark St NW,31305,Connecticut Ave & Newark St NW / Cleveland Park,W23570,Member
639,2018-11-12 15:04:19,2018-11-12 15:14:59,31113,Columbia Rd & Belmont St NW,31241,Thomas Circle,W22320,Member
4851,2018-11-03 13:19:24,2018-11-03 14:40:16,31802,Good Hope Rd & MLK Ave SE,31711,Deanwood Rec Center,W21083,Casual
